row,species,sp,site,date,nest1,nest2,nest3,nest3note,sampleUnit,size1mm,habitat,tideHTm,lat,long,Shaw_hab,notes,notes2
1621,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.1,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1622,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.1,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1623,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,20.6,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1624,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.7,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1625,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,20.1,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1626,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,18.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1627,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,19.1,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1628,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1629,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,18.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1630,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1631,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.5,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1632,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.1,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1633,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1634,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1635,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,19.1,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1636,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.7,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1637,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.7,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1638,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1639,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1640,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.7,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1641,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.3,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1642,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1643,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16.9,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1644,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.6,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1645,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.7,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1646,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16.1,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1647,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.1,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1648,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1649,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1650,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1651,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,17.5,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1652,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1653,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.3,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1654,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1655,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1656,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16.1,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1657,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1658,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1659,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1660,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,16.3,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1661,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1662,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1663,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.7,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1664,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.1,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1665,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1666,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1667,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1668,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.3,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1669,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1670,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1671,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1672,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1673,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1674,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.6,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1675,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.6,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1676,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1677,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1678,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1679,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1680,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1681,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1682,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,5.3,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1683,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,6.2,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1684,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,7.3,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1685,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1686,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.5,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1687,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1688,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1689,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.6,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1690,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1691,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1692,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1693,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1694,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1695,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1696,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.3,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1697,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.3,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1698,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1699,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1700,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1701,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1702,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.5,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1703,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,12.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1704,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1705,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1706,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1707,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.5,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1708,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1709,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,15.1,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1710,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.6,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1711,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,12.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1712,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1713,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,11.4,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1714,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1715,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1716,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1717,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,12.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1718,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,12.5,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1719,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.1,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1720,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.3,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1721,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1722,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1723,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.3,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1724,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,14.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1725,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1726,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.7,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1727,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,13.7,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1728,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,9.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1729,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,12.1,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1730,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,12.6,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1731,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,10.6,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1732,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,12.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1733,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,12,red macroalgae,1,36.62147N,121.90354W,,hermit crab,w_bigB
1734,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,10.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1735,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1736,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,9.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1737,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,8.7,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1738,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1739,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,8.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1740,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,8.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1741,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,8.5,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1742,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,8.8,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1743,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,8.7,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1744,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,8.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1745,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,8.2,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1746,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad2,2.76,m_alongTransect,tran10W_quad2,7.9,red macroalgae,1,36.62147N,121.90354W,,,w_bigB
1747,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,17.1,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1748,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,18.1,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1749,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,15.6,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1750,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,16.2,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1751,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,15,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1752,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,16.5,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1753,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,15.5,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1754,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,20,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1755,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,16.5,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1756,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,15.5,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1757,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,16.6,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1758,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,15.3,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1759,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,14.8,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1760,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,18.1,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1761,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,16.4,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1762,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,14.5,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1763,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,16.8,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
1764,Chlorostoma.funebralis,CHFU,Wara.D,7/15/14,tran10W,quad3,4.83,m_alongTransect,tran10W_quad3,16.3,red macroalgae,1,36.62147N,121.90354W,,,w_plainbag
